title,date,views,likes,comments,team_score,opponent_score
Solskjaer's Targets Koulibaly & Neto? Pogba & Diallo to Start? Man Utd News,2021-03-21,110714,3669,313.0,,
CAVANI To Quit United! POGBA To Follow? Man Utd News,2021-03-20,154475,4613,467.0,,
Solskjaer Press Conference Reaction! Leicester vs Manchester United,2021-03-19,119048,3617,149.0,,
Solskjaer's Dig at Rivals! Cavani & Van De Beek Blow! Man Utd News,2021-03-17,141082,4565,480.0,,
Solskjaer Press Conference Reaction! AC Milan vs Manchester United,2021-03-17,87870,3200,186.0,,
Pogba Back! Solskajer's Rice Transfer Race! Man Utd News,2021-03-16,95300,2998,188.0,,
AC MILAN vs MANCHESTER UNITED! POGBA vs ZLATAN! Man Utd News,2021-03-16,149467,4386,246.0,,
HAALAND United's TRANSFER Priority! Man Utd News,2021-03-15,139232,4450,500.0,,
GOLDBRIDGE! Manchester United 1-0 West Ham Match Reaction,2021-03-14,225850,8528,578.0,1.0,0.0
Haaland Transfer Leak! Man Utd News,2021-03-13,165669,5111,469.0,,
Solskjaer Out Classed Again! De Gea Return Blow! Man Utd News Now,2021-03-12,130714,3588,483.0,,
GOLDBRIDGE! Manchester United 1-1 AC Milan Match Reaction,2021-03-11,273499,8598,815.0,1.0,1.0
MANCHESTER UNITED vs AC MILAN With Mark GOLDBRIDGE LIVE,2021-03-11,666728,11866,228.0,,
Man Utd Appoint Director of Football! Man Utd News Now,2021-03-10,255466,8428,630.0,,
CAVANI Wants Out! Shock PULISIC Transfer? Man United News Now,2021-03-09,132001,3618,262.0,,
Solskjaer's Transfer Boost! Man Utd News Now,2021-03-09,131818,4192,328.0,,
Cavani OUT! Haaland IN! | Man United News Now,2021-03-08,195077,5722,506.0,,
Solskjaer's TWO Sancho Alternatives! Man Utd News Now,2021-03-06,139472,5032,356.0,,
Solskjaer Contract Incoming! Haaland Transfer Latest! Man Utd News Now,2021-03-05,123312,4649,540.0,,
3rd 0-0 IN A ROW! DIDN'T PLAY TO WIN! C. Palace 0-0 Man United | LIVE Fan Forum,2021-03-03,86910,2435,229.0,0.0,0.0
Crystal Palace vs MANCHESTER UNITED With Mark GOLDBRIDGE LIVE,2021-03-03,436224,9422,126.0,,
Solskjaer Tactics Slammed! Man Utd News,2021-03-01,141683,4771,845.0,,
Martial Swap? Solskjaer Transfer Update! Man Utd News,2021-02-28,129671,3722,344.0,,
Solskjaer Varane Transfer Boost! Man Utd News,2021-02-27,111574,3850,265.0,,
Dortmund Sancho Transfer Boost! Koulibaly Incoming? Man Utd News,2021-02-27,120681,4034,260.0,,
BETH! BAILLY SHOULD START! Manchester United 0-0 Real Sociedad Match Reaction,2021-02-25,16494,567,65.0,0.0,0.0
GOLDBRIDGE! Manchester United 0-0 Real Sociedad Match Reaction,2021-02-25,171904,5720,381.0,0.0,0.0
Solskjaer Press Conference Reaction! Manchester United vs Real Sociedad,2021-02-24,108446,3726,222.0,,
MANCHESTER UNITED vs REAL SOCIEDAD! DIALLO MUST START!,2021-02-23,146125,4706,288.0,,
CB Transfer Talks Begin!? RICE Transfer Hint! Man Utd News,2021-02-22,142857,5153,294.0,,
Sancho Deal In Danger! Transfer Budget revealed? Man Utd News,2021-02-22,119895,4709,305.0,,
GOLDBRIDGE! Manchester United 3-1 Newcastle Match Reaction,2021-02-21,235128,9150,571.0,3.0,1.0
MANCHESTER UNITED vs NEWCASTLE UNITED! DOF INCOMING? Man Utd News,2021-02-19,147461,4810,185.0,,
Solskjaer Wants THREE Signings! Man Utd News,2021-02-19,119291,4394,394.0,,
BETH! RASHFORD BACK ON TRACK! Real Sociedad 0-4 Manchester United Fan Cam,2021-02-18,31360,1102,135.0,4.0,0.0
GOLDBRIDGE! Real Sociedad 0-4 Manchester United Match Reaction,2021-02-18,292137,11479,524.0,4.0,0.0
Solskjaer Press Conference Reaction! Real Sociedad vs Manchester United,2021-02-17,109296,3565,232.0,,
REAL SOCIEDAD vs MANCHESTER UNITED! GREENWOOD SIGNS NEW CONTRACT,2021-02-16,147319,4762,317.0,,
Solskjaer Got It Wrong! Man Utd News Now,2021-02-14,143673,4562,554.0,,
GOLDBRIDGE! West Brom 1-1 Manchester United Match Reaction,2021-02-14,245724,8135,734.0,1.0,1.0
Pogba Transfer 3 Way! Sancho Price Drop! Man Utd News,2021-02-11,130604,4837,309.0,,
GOLDBRIDGE! Manchester United 1-0 West Ham Match Reaction,2021-02-09,215853,7129,563.0,1.0,0.0
MANCHESTER UNITED vs WEST HAM With Mark GOLDBRIDGE LIVE,2021-02-09,516419,11061,102.0,,
Solskjaer New Contract! Sancho Deal Off! Man Utd News Now,2021-02-09,149795,4838,529.0,,
DE GEA To Be Dropped! Pogba Injury Update! Man Utd News Now,2021-02-08,145497,5238,616.0,,
POGBA Injury Blow! SOLSKJAER Admits Title Gone! Man Utd News,2021-02-07,145223,4907,579.0,,
BETH! POGBA SUB CHANGED GAME! Manchester United 3-3 Everton Fan Cam,2021-02-06,36504,1046,358.0,3.0,3.0
Solskjaer Press Conference Reaction! Manchester United vs Everton,2021-02-05,121625,4158,132.0,,
POGBA & SANCHO Transfer Warning! Man Utd News,2021-02-03,163752,4812,324.0,,
Solskjaer's NEW Undroppable! Upamecano United Snub? Man Utd Transfer Deadline Day News,2021-02-03,174992,6003,359.0,,
MANCHESTER UNITED vs SOUTHAMPTON With Mark GOLDBRIDGE LIVE,2021-02-02,863454,15027,331.0,,
MANCHESTER UNITED vs SOUTHAMPTON! SOLSKJAER MUST GO FOR IT!,2021-02-02,169020,5328,405.0,,
TRANSFER DEADLINE DAY GOLDBRIDGE! Man Utd News Now News,2021-02-01,290108,7547,203.0,,
Solskjaer Press Conference Reaction! Manchester United vs Southampton,2021-02-01,108451,4029,275.0,,
Upmecano Transfer Decision Close! Man Utd Transfer Deadline Day News,2021-02-01,160142,5122,289.0,,
GOLDBRIDGE! Arsenal 0-0 Manchester United Match Reaction,2021-01-30,255179,7494,841.0,0.0,0.0
ARSENAL vs MANCHESTER UNITED! SOLSJKAER VS ARTETA! TY VS THE UNITED STAND,2021-01-28,183815,7233,536.0,,
ARSENAL vs MANCHESTER UNITED! SOLSKJAER MUST DELIVER!,2021-01-28,154804,4950,366.0,,
GOLDBRIDGE! Manchester United 1-2 Sheffield United Match Reaction,2021-01-27,394605,11094,1083.0,1.0,2.0
Solskjaer's Transfer Surprise? Man Utd Transfer News,2021-01-27,210922,6471,407.0,,
Solskjaer's Transfer Deadline! Rashford Injury Blow? Man Utd Transfer News,2021-01-25,173367,6024,363.0,,
Solskjaer's Van De Beek Promise! Upamecano Transfer Battle! Man Utd Transfer News,2021-01-24,153187,5148,223.0,,
Pogba Transfer Dilemma! Man Utd Transfer News,2021-01-21,148091,5198,282.0,,
GOLDBRIDGE! Fulham 1-2 Manchester United Match Reaction,2021-01-20,310482,11098,530.0,2.0,1.0
FULHAM vs MANCHESTER UNITED! POGBA MUST BE SET FREE!,2021-01-18,145630,4730,258.0,,
Klopp Slams Solskjaer! Sancho January Transfer? Liverpool vs Man Utd Transfer News,2021-01-18,210061,6236,707.0,,
LIVERPOOL vs MANCHESTER UNITED With Mark GOLDBRIDGE LIVE,2021-01-17,846408,14897,196.0,,
Pogba Transfer Mistake! Man Utd Transfer News,2021-01-15,181301,5625,276.0,,
Solskjaer Press Conference Reaction! Liverpool vs Manchester United,2021-01-15,156001,5796,219.0,,
United Rice Transfer Race! Pogba Title Pledge! Man Utd Transfer News,2021-01-15,146184,4751,343.0,,
January CB Transfer Possible says Romano! Man Utd Transfer News,2021-01-04,160803,5600,245.0,,
Caicedo Deal Completed This Week! Man Utd Transfer News,2021-01-03,183798,5691,239.0,,
Solskjaer Wants Haaland Not Sancho! Man Utd Transfer News,2021-01-03,184634,6347,339.0,,
GOLDBRIDGE! Manchester United 2-1 Aston Villa Match Reaction,2021-01-01,375378,18079,680.0,2.0,1.0
Man Utd Transfer Talks for Two Defenders! Man Utd Transfer News,2020-12-30,166918,5074,356.0,,
EVERTON vs MANCHESTER UNITED With Mark GOLDBRIDGE LIVE,2020-12-23,823254,10507,107.0,,
LINGARD Leaving? Man Utd In For CDM! Man Utd News Now,2020-12-18,200519,5870,426.0,,
MANCHESTER UNITED vs MAN CITY! POGBA To Start? SOLSKJAER Must Win!,2020-12-10,154514,4776,497.0,,
United Shelve Grealish Transfer! Woodward Backs Solskjaer! Man Utd News Now,2020-12-04,119202,4558,326.0,,
Solskjaer Admits Fred & Van De Beek Mistake! Man Utd News Now,2020-12-03,124990,3934,731.0,,
Man Utd Transfer Blow! Camavinga Price Set! Man Utd News Now,2020-12-02,132293,4014,297.0,,
Solskjaer Press Conference Reaction! Manchester United vs PSG,2020-12-01,156431,5677,332.0,,
Solskjaer's Pogba Warning! Man Utd News,2020-11-22,111177,3662,474.0,,
THE FINAL | THE UNITED STAND FC v HACKNEY WICK FC | BLUD BRUVVAS DIGITAL | EP 16,2020-11-11,38055,1242,52.0,,
Goldbridge! Manchester United 1-6 Tottenham Match Reaction,2020-10-04,457198,11318,1251.0,1.0,6.0
AFTV FC v THE UNITED STAND FC | BLUD BRUVVAS DIGITAL | EP 11,2020-09-15,45817,1375,59.0,,
THE UNITED STAND FC v HACKNEY WICK FC | BLUD BRUVVAS DIGITAL | EP 2,2020-09-01,71490,2860,142.0,,
"Average Performance, 3 Points all That Mattered | Flex Review | Man Utd 2 - Leicester 1|",2018-08-10,20053,515,140.0,,
Fred Was Everywhere Tonight| Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10,13662,299,38.0,,
Alexis Sanchez Has Been Dead For United | Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10,16075,258,51.0,,
Andreas Pereira Looked Insane Today | Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10,11897,279,24.0,,
MOURINHO Fights Back! Manchester United 2-1 Leicester City Fan Reaction,2018-08-10,41111,1214,122.0,2.0,1.0
Pogba Must Stay Captain| Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10,9940,326,38.0,,
We Need To Keep This Midfield Three  | Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10,7978,194,19.0,,
Luke Shaw Has Bounced Back | Fan Cam | Man Utd 2 - Leicester 1,2018-08-10,7378,197,14.0,,
Manchester United vs Leicester City with Mark Goldbridge Watchalong,2018-08-10,183778,2458,31.0,,
Manchester United 2-1 Leicester City | POGBA and SHAW Goals Wins It!,2018-08-10,70030,2062,307.0,2.0,1.0
Pogba to Start! Man Utd vs Leicester LIVE Preview,2018-08-10,60974,1971,347.0,,
"MAGUIRE, ALDERWEIRELD, BOATENG! Manchester United Transfer News",2018-08-08,70511,2225,432.0,,
Manchester United 2018/19 Season Preview! Mourinho's Title?,2018-08-08,56082,1607,518.0,1.0,8.0
All Or Noting This Season For Jose! Flex & Rants MUFC Talk!,2018-08-07,38858,1337,318.0,,
I WOULD GET ZIDANE NOW | FAN CAM | BAYERN MUNICH 1 - MAN UTD 0 |,2018-08-06,16398,394,88.0,,
JOSE WANTS THE SACK | FAN CAM | BAYERN MUNICH 1 - MAN UTD 0,2018-08-06,27718,611,126.0,,
WHY NOT EVEN TRY? | FLEX MATCH REACTION | BAYERN MUNICH 1 - MAN UTD 0 |,2018-08-06,35996,945,253.0,,
Manchester United 2-1 Real Madrid | Sanchez & Herrera Goals Win It!,2018-08-01,51493,1641,199.0,2.0,1.0
Mourinho's LAST Man Utd Transfer! Man Utd Transfer News Latest,2018-07-31,56821,1522,189.0,,
"Bale, Pulisic, Sandro Manchester United Transfer News 2018",2018-07-31,47385,1506,340.0,,
Mourinho's Man Utd Transfer Boost! Manchester United Transfer News Latest,2018-07-30,62748,2452,412.0,,
Mourinho's 5 Transfer Targets! Man Utd Transfer News Latest,2018-07-30,70383,1512,584.0,,
Mourinho Lost His Fight? Man Utd Transfer News,2018-07-29,80015,2166,557.0,,
Bale Announcement Expected! Man Utd Transfer News Latest,2018-07-27,78482,1539,372.0,,
Mourinho's Alderweireld or Maguire Transfer? Man Utd Transfer News Latest,2018-07-26,52894,1782,323.0,,
Mourinho Confirms Man Utd Transfer! Man Utd Transfer News Latest,2018-07-26,63342,1705,253.0,,
Manchester United vs AC Milan with Mark Goldbridge Watchalong,2018-07-26,155074,1523,36.0,,
Manchester United 1-1 AC Milan | Alexis SANCHEZ Goal & Penalties Win It!,2018-07-26,59847,1432,244.0,1.0,1.0
Martial Leaves Man Utd US Tour! Manchester United Transfer News,2018-07-25,57376,1571,329.0,,
Zlatan's Man Utd Transfer Hint! Manchester United vs AC Milan LIVE Preview,2018-07-24,66937,1918,285.0,,
Mourinho's Title or Sack Race! Man Utd Transfer News,2018-07-23,99513,2062,383.0,,
Mourinho's Sandro Transfer Boost! Man Utd Transfer News Latest,2018-07-23,54960,1348,319.0,,
Manchester United vs San Jose Earthquakes LIVE Watchalong,2018-07-22,132827,2034,32.0,,
BORING Mourinho! Manchester United 0-0 San Jose Earthquakes,2018-07-22,63664,1447,566.0,0.0,0.0
Mourinho's Mystery Transfers! Man Utd Transfer News,2018-07-21,62156,1765,305.0,,
Chong To Start! Manchester United vs San Jose Earthquakes LIVE Preview,2018-07-21,49520,1216,173.0,,
Mourinho's Marquee Transfer! Man Utd Transfer News,2018-07-20,78525,2465,392.0,,
"Pogba, Marquinhos, Martial | Manchester United Transfer News",2018-07-20,50889,1543,264.0,,
Manchester United 1-1 Club America | MATA Goal Saves It!,2018-07-20,56769,1232,193.0,1.0,1.0
Manchester United vs Club America with Mark Goldbridge Watchalong,2018-07-20,142084,1762,30.0,,
"Milinkovic-Savic, Bale, Perisic | Manchester United Transfer News",2018-07-19,56525,1638,215.0,,
Man Utd Are Fu*ked Right Now! Flex n Rants MUFC Talk,2018-07-19,80149,1644,557.0,,
Man Utd Snub Sandro Transfer For Shaw? MUFC Transfer News,2018-07-19,39538,1111,421.0,,
Jose Mourinho Press Conference Reaction | Man Utd News Now,2018-07-18,45608,1428,244.0,,
Manchester United vs Club America LIVE Preview US TOUR 2018,2018-07-18,66497,997,111.0,,
Sandro & Bale or Bust? Man Utd Transfer News,2018-07-18,42244,1184,269.0,,
Mourinho Needs a Miracle! Man Utd Transfer News,2018-07-17,53810,1509,420.0,,
Man Utd NEW Home Kit 2018/19 Review! Worst Home Kit Ever or Looks Great?,2018-07-17,50160,1561,537.0,1.0,8.0
Mourinho Makes Martial Transfer Decision? Man Utd Transfer news,2018-07-17,59502,1312,523.0,,
Daley Blind Sold! Man Utd Transfer News,2018-07-16,37427,1685,175.0,,
Mourinho Wanted Ronaldo! Plus Bale Transfer Latest! Man Utd Transfer News,2018-07-16,49530,1647,191.0,,
Bale To Man Utd Decided Today? Man Utd Transfer News,2018-07-16,60331,1348,245.0,,
Mourinho Admits Man Utd Aren't Ready! Man Utd Transfer News,2018-07-15,56135,1606,283.0,,
Mourinho's Top 5 Manchester United Youth Players 2018,2018-07-14,36084,923,208.0,,
Gareth BALE Gives MANCHESTER UNITED Transfer Update | MAN UTD Transfer News,2018-07-13,55633,1539,243.0,,
Perisic Manchester United Transfer Talks Begin? Man Utd Transfer News,2018-07-13,36166,1140,181.0,,
Mourinho's 60 Million Transfer Boost? Man Utd Transfer News,2018-07-13,44549,1018,189.0,,
Pogba's Man Utd Problem! Mourinho's Perisic Transfer Wish!  MUFC Transfer News,2018-07-12,53772,1586,275.0,,
Alex Sandro Transfer Done By Weekend? Man Utd Transfer News,2018-07-10,51703,1530,254.0,,
Mourinho's Title Pledge? Flex and Rants MUFC Transfer Talk,2018-07-10,21824,615,191.0,,
"Lozano, Martial, Tierney | Manchester United Transfer News",2018-07-10,42787,1084,197.0,,
Mourinho Plans Dembele for Martial Transfer? Man Utd Transfer News,2018-07-09,50045,1473,281.0,,
"Milinkovic Savic, Maguire, Pogba | Manchester United Transfer News",2018-07-09,52832,1265,359.0,,
Mourinho's Man Utd Transfer Revolution! Man Utd Transfer News,2018-07-08,52492,1430,217.0,,
Man Utd OFFERED 70 Million STAR! MUFC Transfer News,2018-07-06,51609,1247,256.0,,
Ronaldo's Man Utd Transfer Boost!,2018-07-05,53093,1753,272.0,,
Milinkovic-Savic Transfer Boost! Man Utd Transfer News,2018-07-05,41250,1125,347.0,,
Bring RONALDO Home! Manchester United Transfer News,2018-07-04,56104,1710,346.0,,
Willian Next to Man United? Man Utd Transfer News,2018-07-04,41393,1023,223.0,,
Alex SANDRO Agree Terms! Man Utd Transfer News,2018-07-03,59288,2831,270.0,,
Mourinho's BIG Risk! Flex & Rants MUFC Talk,2018-07-03,21473,695,201.0,,
Alex SANDRO Transfer Back On Man Utd Transfer News,2018-07-03,30874,948,125.0,,
"Ronaldo, Martial, Milinkovic Savic Manchester United Transfer News",2018-07-02,34168,1010,244.0,,
Mourinho's Transfer Frustration! Manchester United Transfer News,2018-07-01,31178,1470,164.0,,
"Ronaldo, Pogba, Mbappe | Manchester United Transfer News",2018-06-30,46278,1249,242.0,,
Toni KROOS Transfer Latest! Manchester United Transfer News,2018-06-29,40004,1302,247.0,,
Mourinho Targets 3 Transfers! Man Utd Transfer News,2018-06-29,39331,1035,319.0,,
MOURINHO's Transfer Budget Crisis! Man Utd Transfer News,2018-06-28,31749,1235,226.0,,
Mourinho's BIG Transfer Surprise | Man Utd Transfer News,2018-06-28,41450,1159,380.0,,
Mourinho's Fellaini Contract Outrage! Man Utd Transfer News,2018-06-27,39220,1278,325.0,,
BALE Told To Force Man Utd Transfer  MUFC Transfer News,2018-06-27,28697,750,126.0,,
"Milinkovic-Savic, Godin, Bonnuci! Manchester United Transfer News",2018-06-26,35580,1311,144.0,,
MOURINHO Running OUT OF TIME! Flex & Rants MUFC Talk,2018-06-26,26305,792,206.0,,
FELLAINI Contract Announcement! Manchester United Transfer News,2018-06-26,25872,851,242.0,,
"FEKIR, VERRATTI, KOVACIC! Manchester United Transfer News",2018-06-26,30504,913,226.0,,
MOURINHO Wants MARTIAL To Stay! MAN UTD Transfer News,2018-06-25,36863,1374,247.0,,
"Mbappe, Gaya, Neymar | Manchester United Transfer News",2018-06-25,33542,937,312.0,,
150 Million Manchester United Transfer Dilemma! Man Utd Transfer News,2018-06-24,38523,1188,277.0,,
Mourinho's SHOCK Transfer Talks! Man Utd Transfer News,2018-06-23,47357,1371,270.0,,
Alex SANDRO Transfer Off? Manchester United Transfer News,2018-06-22,24682,759,365.0,,
SKRINIAR Confirms MAN UTD Interest! MAN UTD Transfer News,2018-06-21,32828,1459,177.0,,
Fred SIGNS for MANCHESTER UNITED! Man Utd Transfer News,2018-06-21,29589,1079,144.0,,
Fred Manchester United Transfer Official Tomorrow! Man Utd Transfer News,2018-06-20,31693,1122,157.0,,
Gareth BALE Boss Gives MANCHESTER UNITED Transfer Advice | MAN UTD Transfer News,2018-06-20,37007,1089,150.0,,
James RODRIGUEZ To Man Utd? Manchester United Transfer News,2018-06-19,36081,1054,265.0,,
MOURINHO's WILLIAN Reunion? Manchester United Transfer News,2018-06-18,33360,866,244.0,,
100 Million Manchester United Transfer Demand! Man Utd Transfer News,2018-06-17,49297,1331,186.0,,
MILINKOVIC-SAVIC Transfer Blow! MAN UTD Transfer News,2018-06-17,28638,828,247.0,,
"RONALDO, DE GEA, KOULIBALY | Manchester United Transfer News",2018-06-16,36633,1261,160.0,,
MILINKOVIC SAVIC Snubs MAN UTD? Manchester United Transfer News,2018-06-15,30668,791,242.0,,
Anthony MARTIAL Transfer Debate! Manchester United Transfer News,2018-06-14,39286,1293,331.0,,
Mourinho vs Anthony Martial! Manchester United Fixtures 2018/19 Reaction,2018-06-14,34173,1052,386.0,1.0,8.0
MOURINHO Chases 62 Million WonderKid? Manchester United Transfer News,2018-06-14,42342,1031,222.0,,
Verratti Offered Man Utd Transfer? Manchester United Transfer News,2018-06-13,36169,1218,153.0,,
MOURINHO's 200 Million Transfer Risk | Manchester United Transfer News,2018-06-13,36356,1071,277.0,,
DE GEA drops Real Madrid Hint? Manchester United Transfer News,2018-06-12,35569,1382,115.0,,
Mourinho's FIVE Man Utd Problems He Must Fix! FLEX & RANTS MUFC Talk,2018-06-12,28666,1046,254.0,,
Mourinho's One BIG Transfer? Manchester United Transfer News,2018-06-12,47665,1262,381.0,,
Alderweireld AND Sandro Transfers OFF? Manchester United Transfer News,2018-06-11,41539,1285,208.0,,
Next Manchester United Transfer Is...MAN UTD TRANSFER NEWS,2018-06-11,57149,1888,351.0,,
"GRIEZMANN, RASHFORD, MILINKOVIC-SAVIC | Manchester United TRANSFER NEWS",2018-06-10,52971,1507,236.0,,
"BALE, POGBA, SANDRO | MANCHESTER UNITED TRANSFER NEWS NOW 2018",2018-06-09,53559,1604,259.0,,
"MANCHESTER UNITED POSSIBLE LINEUP 2018/19 FT FRED, ALDERWEIRELD, MILINKOVIC-SAVIC, SANDRO",2018-06-09,48163,1386,314.0,1.0,8.0
MILINKOVIC-SAVIC Gives TRANSFER Update! MAN UTD Transfer News,2018-06-08,56601,1564,342.0,,
MOURINHO's Manchester United Transfer Shock? MUFC Transfer News,2018-06-08,78089,1344,402.0,,
RONALDO Manchester United Transfer Saga Continues! MUFC Transfer News,2018-06-07,54804,1604,184.0,,
LEWANDOWSKI Offered To MAN UTD? Man Utd Transfer News,2018-06-07,46699,1212,288.0,,
GRIEZMANN Manchester United Transfer Rumour Latest!,2018-06-06,55268,1803,177.0,,
Diogo DALOT Signs OFFICIAL! Manchester United Transfer News,2018-06-06,56045,3346,314.0,,
MILINKOVIC-SAVIC Likes FRED Transfer! MAN UTD Transfer News,2018-06-05,65148,1907,267.0,,
FRED The RED SIGNS! Manchester United Transfer News,2018-06-05,74236,2806,386.0,,
"POGBA, SANDRO, FELLAINI! Manchester United Transfer News",2018-06-05,43179,1371,278.0,,
FELLAINI To Arsenal? Manchester United Transfer News,2018-06-04,39474,1204,170.0,,
"FRED, VERRATTI, WERNER! Manchester United Transfer News",2018-06-04,50112,1258,267.0,,
BALE 100 Million Bid? Manchester United Latest Transfer News,2018-06-02,44081,1295,223.0,,
"FRED, DALOT Deals Done? Manchester United Transfer News",2018-06-02,53077,1547,162.0,,
GRIEZMANN Talks Transfer! Manchester United Transfer News,2018-06-02,41372,1228,157.0,,
"RONALDO, MILINKOVIC-SAVIC, GOLOVIN! Manchester United Transfer News",2018-06-01,54018,1647,237.0,,
"SANDRO, MILINKOVIC-SAVIC, VIDAL! Manchester United Transfer News",2018-06-01,44968,1170,268.0,,
ZIDANE Helps BALE Transfer? Manchester United Transfer News,2018-05-31,59728,1881,319.0,,
MILINKOVIC-SAVIC Transfer Hint! Manchester United Transfer News,2018-05-31,46259,1292,389.0,,
"GRIEZMANN, FRED, PULISIC | Manchester United Transfer News",2018-05-30,57376,1742,288.0,,
"Diogo DALOT | Welcome To Manchester United! Passes, Tackles, Dribbles Stats 2018",2018-05-30,42093,1017,232.0,,
MOURINHO Wants 6 Transfers! Manchester United Transfer News,2018-05-30,51243,1283,292.0,,
FRED & ALDERWEIRELD Deals Before World Cup? MAN UTD Transfer News,2018-05-29,37314,1385,175.0,,
"DALOT, MBAPPE, UMTITI! Manchester United Latest Transfer News",2018-05-29,56033,2409,293.0,,
"BALE, FRED, SKRINIAR! Manchester United Transfer News",2018-05-29,52143,1548,365.0,,
RONALDO or BALE To Manchester United? Man Utd Transfer News,2018-05-28,44479,1222,449.0,,
MILINKOVIC-SAVIC Done Deal? MAN UTD Transfer News,2018-05-27,65702,1896,317.0,,
Manchester United Predicted LineUp 2018/19 Season With Transfers,2018-05-26,53274,1195,375.0,1.0,8.0
FRED Transfer Stalls? Manchester United Transfer News,2018-05-25,30970,1001,108.0,,
Alex SANDRO Deal Off? Man Utd Transfer News,2018-05-25,30418,886,192.0,,
MILINKOVIC-SAVIC To MAN UTD On? Plus DARMIAN Manchester United Transfer Exit,2018-05-24,49287,1966,236.0,,
Done Deal? FRED To  MANCHESTER UNITED Transfer News,2018-05-24,63322,1657,408.0,,
TALISCA Off? ALDERWEIRELD On? Man Utd Transfer News,2018-05-24,28980,913,257.0,,
Mourinho's Manchester United Transfer Ultimatum! MUFC News,2018-05-23,42552,1404,261.0,,
Jose MOURINHO's TOP 5 MAN UTD Transfer Targets 2018,2018-05-23,64201,1132,315.0,,
BALE FELLAINI DYBALA | Manchester United Transfer News,2018-05-23,34176,960,352.0,,
TALISCA Transfer Moves Closer? MANCHESTER UNITED TRANSFER NEWS,2018-05-22,41008,1267,272.0,,
ALDERWEIRELD For MARTIAL? Manchester United Transfer News,2018-05-22,41054,1056,485.0,,
MOURINHO Losing MANCHESTER UNITED PLAYERS Respect?,2018-05-21,44380,1357,360.0,,
FELLAINI Snubs MOURINHO! Manchester United Transfer News 2018,2018-05-21,49425,1624,543.0,,
Uncensored FA CUP FINAL Vlog  Chelsea Manchester United 1-0,2018-05-20,17185,444,85.0,1.0,0.0
Done Deal? TALISICA To Manchester United Transfer Latest News!,2018-05-20,46356,1046,346.0,,
MOURINHO WON NOTHING! Chelsea 1-0 Manchester United FANCAMS,2018-05-19,62627,1149,353.0,0.0,1.0
FLEX: RASHFORD NOT READY! Chelsea 1-0 Manchester United,2018-05-19,19178,424,97.0,0.0,1.0
MOURINHO's LOST IT! Chelsea 1-0 Manchester United Paul,2018-05-19,114754,1588,448.0,0.0,1.0
Lukaku Out of Final? Man United vs Chelsea FA CUP LIVE,2018-05-18,37459,1064,163.0,,
Alex SANDRO Transfer By Monday? MAN UTD Transfer News,2018-05-17,36829,1204,254.0,,
Mourinho's Transfer Demand Man Utd Transfer News 2018,2018-05-17,35999,1012,372.0,,
Man Utd Treble Winners vs Arsenal Invincibles LIVE Debate,2018-05-16,20866,717,140.0,,
WILLIAN Transfer Talks? FRED Deal OFF? Man Utd Transfer News,2018-05-16,33351,1040,200.0,,
Man United vs Chelsea FA CUP | SOPHIE ROSE CFC TV vs FLEX UNITED STAND,2018-05-16,33131,806,145.0,,
ALDERWEIRELD Is MOURINHO's Man! Man Utd Transfer News,2018-05-16,29157,833,249.0,,
Milinkovic-Savic Transfer Off? MANCHESTER UNITED Transfer News,2018-05-15,33160,1009,206.0,,
FRED Offered MANCHESTER UNITED Transfer?,2018-05-15,35712,1141,204.0,,
Mourinho's SHOCK Griezmann Swap? Man Utd Transfer News,2018-05-15,66390,1224,325.0,,
MOURINHO'S Final Countdown! MANCHESTER UNITED LATEST NEWS,2018-05-14,35774,1233,216.0,,
Alex SANDRO To MAN UTD Done? Man Utd Transfer News,2018-05-14,40887,1077,166.0,,
Fans Were Shocking! Manchester United 1-0 Watford FANCAMS,2018-05-13,27652,532,185.0,1.0,0.0
Mourinho Can Do it! Manchester United Watford 1-0 Reaction,2018-05-13,5821,203,42.0,0.0,1.0
Not Good Enough! Manchester United 1-0 Watford FLEX,2018-05-13,15199,331,137.0,1.0,0.0
We've Made Progress! Manchester United 1-0 Watford,2018-05-13,10452,360,47.0,1.0,0.0
No Fu*king Progress! Manchester United 1-0 Watford FANCAM,2018-05-13,111326,1736,368.0,1.0,0.0
CARRICK Forever! Manchester United 1-0 Watford,2018-05-13,25927,764,186.0,1.0,0.0
MANCHESTER UNITED vs WEST HAM UNITED LIVE United Stand WATCHALONG,2018-05-13,4968,138,4.0,,
UMTITI Free To Join MAN UTD! Man Utd Transfer News,2018-05-11,42848,1274,252.0,,
Going Backwards!  West Ham vs Man United 0-0 FANCAMS,2018-05-10,19458,322,115.0,0.0,0.0
"""What Was That Sh*t? West Ham 0-0 Manchester United FanCam",2018-05-10,17114,320,122.0,0.0,0.0
West Ham vs Manchester United with Mark Goldbridge Watchalong,2018-05-10,69790,1269,23.0,,
West Ham 0-0 Manchester United | MOURINHO's BORE DRAW,2018-05-10,34390,1060,349.0,0.0,0.0
Pogba Offered to PSG? Man Utd Transfer News,2018-05-10,32485,949,249.0,,
